Match_ID,Country,Season,Div,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_CS_0_0,CS_0_0,Bookie_CS_1_0,CS_1_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_1_1,CS_1_1,Bookie_CS_2_0,CS_2_0,Bookie_CS_0_2,CS_0_2,Bookie_CS_2_1,CS_2_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_2_2,CS_2_2,Bookie_CS_3_0,CS_3_0,Bookie_CS_0_3,CS_0_3,Bookie_CS_3_1,CS_3_1,Bookie_CS_1_3,CS_1_3,Bookie_CS_3_2,CS_3_2,Bookie_CS_2_3,CS_2_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2,AH_Home_neg_2,AH_Away_neg_2,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1,AH_Home_neg_1,AH_Away_neg_1,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1,AH_Home_pos_1,AH_Away_pos_1,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2,AH_Home_pos_2,AH_Away_pos_2,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_1,EH_Home_1,EH_Draw_1,EH_Away_1,Bookie_EH_2,EH_Home_2,EH_Draw_2,EH_Away_2,Bookie_EH_3,EH_Home_3,EH_Draw_3,EH_Away_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Corners_Home_HT,Corners_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Corners_Home_2T,Corners_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T
xMdxphLb,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,11/04/2026,11:00,Round 18,Song Lam Nghe An,Da Nang,1,0,[59],[],1xBet,2.88,2.06,3.61,1xBet,2.32,3.09,3.19,1xBet,1.45,2.63,1xBet,2.97,1.37,1xBet,7.36,1.07,1xBet,1.05,8.5,1xBet,1.31,3.25,1xBet,2.21,1.67,1xBet,3.71,1.25,1xBet,6.84,1.09,1xBet,1.87,1.87,1xBet,1.33,1.35,1.58,1xBet,8.5,1xBet,7.0,1xBet,9.0,1xBet,6.0,1xBet,10.0,1xBet,15.0,1xBet,9.5,1xBet,12.0,1xBet,13.0,1xBet,21.0,1xBet,29.0,1xBet,19.0,1xBet,26.0,1xBet,29.0,1xBet,34.0,1xBet,9.86,1.03,1xBet,8.95,1.05,1xBet,4.5,1.21,1xBet,3.55,1.3,,0.0,0.0,,0.0,0.0,1xBet,1.15,5.5,1xBet,1.1,6.73,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.55,0.45,,,,,,,,,,,4.0,8.0,2.0,7.0,2.0,1.0,,,,,,,,,,,,,1.0,3.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.42,2.0,1.0,1.0,1.0,1.0,0.0,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,0.52,0.48,2.0,7.0,1.0,6.0,1.0,1.0,,,1.0,2.0,1.0,0.0,,,,,,,,
6JFCTWzI,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,10/04/2026,12:15,Round 18,Viettel,Thanh Hoa,1,0,[73],[],1xBet,1.81,2.41,7.02,1xBet,1.4,4.44,7.69,1xBet,1.31,3.25,1xBet,2.48,1.5,1xBet,5.54,1.13,1xBet,1.01,8.7,1xBet,1.22,4.0,1xBet,1.74,2.1,1xBet,2.65,1.45,1xBet,4.7,1.17,1xBet,2.02,1.74,1xBet,1.07,1.19,2.83,1xBet,13.0,1xBet,7.0,1xBet,19.0,1xBet,8.5,1xBet,6.5,1xBet,41.0,1xBet,8.5,1xBet,23.0,1xBet,19.0,1xBet,8.5,1xBet,81.0,1xBet,12.0,1xBet,51.0,1xBet,26.0,1xBet,51.0,1xBet,3.4,1.32,1xBet,2.73,1.46,1xBet,2.01,1.81,1xBet,1.57,2.32,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.56,0.44,,,,,,,,,,,9.0,3.0,4.0,1.0,5.0,2.0,,,,,,,,,,,,,6.0,0.0,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.42,3.0,3.0,1.0,1.0,2.0,2.0,,,3.0,0.0,2.0,1.0,,,,,,,,,,,,,0.54,0.46,6.0,0.0,3.0,0.0,3.0,0.0,,,3.0,0.0,2.0,4.0,,,,,,,,
Y5H4Vh65,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,05/04/2026,11:00,Round 17,Hong Linh Ha Tinh,Nam Dinh,0,2,[],"[36, 49]",1xBet,4.5,2.05,2.5,1xBet,3.95,3.38,1.92,1xBet,1.45,2.63,1xBet,3.13,1.34,1xBet,7.36,1.07,1xBet,1.06,8.0,1xBet,1.42,2.75,1xBet,2.22,1.62,1xBet,3.98,1.22,1xBet,7.36,1.07,1xBet,2.02,1.74,1xBet,1.83,1.3,1.23,1xBet,8.0,1xBet,9.5,1xBet,6.0,1xBet,6.5,1xBet,19.0,1xBet,8.0,1xBet,13.0,1xBet,9.0,1xBet,17.0,1xBet,41.0,1xBet,15.0,1xBet,34.0,1xBet,17.0,1xBet,41.0,1xBet,29.0,,0.0,0.0,,0.0,0.0,1xBet,9.01,1.05,1xBet,7.63,1.06,,0.0,0.0,,0.0,0.0,1xBet,1.49,2.62,1xBet,1.33,3.34,1xBet,1.11,6.71,1xBet,1.08,7.92,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.55,0.45,,,,,,,,,,,12.0,6.0,9.0,5.0,3.0,1.0,,,,,,,,,,,,,5.0,2.0,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,4.0,3.0,3.0,3.0,1.0,0.0,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,0.59,0.41,8.0,3.0,6.0,2.0,2.0,1.0,,,2.0,1.0,3.0,1.0,,,,,,,,
KrBlZz7t,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,05/04/2026,11:00,Round 17,Song Lam Nghe An,Viettel,1,1,[8],[86],1xBet,5.04,2.27,2.12,1xBet,5.15,3.71,1.65,1xBet,1.36,3.0,1xBet,2.65,1.45,1xBet,6.23,1.1,1xBet,1.02,11.0,1xBet,1.25,3.75,1xBet,1.97,1.83,1xBet,2.97,1.37,1xBet,5.54,1.13,1xBet,1.87,1.87,1xBet,2.17,1.26,1.15,1xBet,11.0,1xBet,13.0,1xBet,7.0,1xBet,7.0,1xBet,26.0,1xBet,7.5,1xBet,17.0,1xBet,8.5,1xBet,15.0,1xBet,51.0,1xBet,11.0,1xBet,41.0,1xBet,13.0,1xBet,41.0,1xBet,26.0,,0.0,0.0,,0.0,0.0,1xBet,9.6,1.01,1xBet,9.5,1.01,,0.0,0.0,,0.0,0.0,1xBet,1.76,2.07,1xBet,1.48,2.66,1xBet,1.21,4.5,1xBet,1.15,5.44,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.41,0.59,,,,,,,,,,,2.0,6.0,2.0,2.0,0.0,4.0,,,,,,,,,,,,,0.0,3.0,,,,,,,4.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.44,0.56,2.0,2.0,2.0,0.0,0.0,2.0,,,0.0,2.0,1.0,0.0,,,,,,,,,,,,,0.38,0.62,0.0,4.0,0.0,2.0,0.0,2.0,,,0.0,1.0,3.0,2.0,1.0,0.0,,,,,,
S8EdXEyg,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,05/04/2026,11:00,Round 17,Thanh Hoa,Ho Chi Minh,4,0,"[8, 25, 52, 90]",[],1xBet,3.6,2.0,3.0,1xBet,3.12,3.22,2.29,1xBet,1.45,2.63,1xBet,3.13,1.34,1xBet,7.82,1.06,1xBet,1.05,8.5,1xBet,1.36,3.0,1xBet,2.22,1.62,1xBet,3.98,1.22,1xBet,7.36,1.07,1xBet,1.93,1.82,1xBet,1.59,1.33,1.34,1xBet,8.5,1xBet,8.0,1xBet,6.5,1xBet,6.0,1xBet,13.0,1xBet,10.0,1xBet,11.0,1xBet,9.5,1xBet,15.0,1xBet,29.0,1xBet,19.0,1xBet,26.0,1xBet,19.0,1xBet,34.0,1xBet,34.0,,0.0,0.0,,0.0,0.0,1xBet,7.55,1.09,1xBet,6.21,1.12,,0.0,0.0,,0.0,0.0,1xBet,1.31,3.46,1xBet,1.21,4.42,1xBet,1.02,9.4,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.46,0.54,,,,,,,,,,,13.0,11.0,12.0,4.0,1.0,7.0,,,,,,,,,,,,,1.0,10.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.43,4.0,5.0,4.0,3.0,0.0,2.0,,,0.0,3.0,2.0,1.0,,,,,,,,,,,,,0.35,0.65,9.0,6.0,8.0,1.0,1.0,5.0,,,1.0,7.0,1.0,1.0,,,,,,,,
QVrJDxbn,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,05/04/2026,10:00,Round 17,Gia Lai,Phu Dong Ninh Binh,1,2,[12],"[70, 84]",1xBet,3.38,2.23,2.73,1xBet,2.98,3.63,2.18,1xBet,1.31,3.25,1xBet,2.48,1.5,1xBet,5.9,1.11,1xBet,1.02,12.0,1xBet,1.25,3.75,1xBet,1.81,2.0,1xBet,2.82,1.4,1xBet,5.14,1.14,1xBet,1.68,2.11,1xBet,1.65,1.26,1.37,1xBet,12.0,1xBet,11.0,1xBet,9.0,1xBet,7.0,1xBet,15.0,1xBet,11.0,1xBet,11.0,1xBet,9.0,1xBet,13.0,1xBet,29.0,1xBet,19.0,1xBet,21.0,1xBet,17.0,1xBet,26.0,1xBet,23.0,,0.0,0.0,,0.0,0.0,1xBet,6.13,1.13,1xBet,5.07,1.17,,0.0,0.0,,0.0,0.0,1xBet,1.36,3.18,1xBet,1.25,3.97,1xBet,1.08,8.28,1xBet,1.05,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.42,0.58,,,,,,,,,,,8.0,9.0,3.0,3.0,5.0,6.0,,,,,,,,,,,,,2.0,4.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.57,1.0,3.0,1.0,1.0,0.0,2.0,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,0.41,0.59,7.0,6.0,2.0,2.0,5.0,4.0,,,2.0,2.0,1.0,0.0,,,,,,,,
EZms8YRN,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,04/04/2026,12:15,Round 17,Cong An Ha Noi,Da Nang,5,1,"[6, 24, 30, 70, 85]",[48],1xBet,1.5,2.89,10.0,1xBet,1.18,6.77,13.0,1xBet,1.22,4.0,1xBet,2.11,1.73,1xBet,4.23,1.2,1xBet,1.02,15.5,1xBet,1.13,5.5,1xBet,1.45,2.63,1xBet,2.11,1.73,1xBet,3.33,1.3,1xBet,2.05,1.66,1xBet,1.01,1.09,4.47,1xBet,21.0,1xBet,9.0,1xBet,29.0,1xBet,12.0,1xBet,6.5,1xBet,51.0,1xBet,10.0,1xBet,34.0,1xBet,23.0,1xBet,7.0,1xBet,500.0,1xBet,11.0,1xBet,67.0,1xBet,29.0,1xBet,67.0,1xBet,2.27,1.59,1xBet,1.85,1.95,1xBet,1.54,2.38,1xBet,1.26,3.84,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.48,0.52,,,,,,,,,,,12.0,10.0,7.0,3.0,5.0,7.0,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.48,7.0,7.0,3.0,2.0,4.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,0.44,0.56,5.0,3.0,4.0,1.0,1.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,
bqsRBGSb,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,04/04/2026,11:00,Round 17,Hai Phong,Hanoi FC,1,0,[79],[],1xBet,4.02,2.26,2.38,1xBet,3.65,3.65,1.91,1xBet,1.31,3.25,1xBet,2.48,1.5,1xBet,5.54,1.13,1xBet,1.02,12.0,1xBet,1.22,4.0,1xBet,1.81,2.0,1xBet,2.82,1.4,1xBet,5.14,1.14,1xBet,1.68,2.11,1xBet,1.84,1.26,1.26,1xBet,12.0,1xBet,12.0,1xBet,8.5,1xBet,7.0,1xBet,19.0,1xBet,9.5,1xBet,12.0,1xBet,8.5,1xBet,13.0,1xBet,41.0,1xBet,15.0,1xBet,26.0,1xBet,13.0,1xBet,29.0,1xBet,21.0,,0.0,0.0,,0.0,0.0,1xBet,8.1,1.02,1xBet,7.15,1.1,,0.0,0.0,,0.0,0.0,1xBet,1.52,2.54,1xBet,1.35,3.22,1xBet,1.13,5.98,1xBet,1.1,7.02,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69pZ9fcB,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,04/04/2026,11:00,Round 17,PVF-CAND,Binh Duong,1,1,[64],[40],1xBet,2.74,2.09,3.73,1xBet,2.11,3.44,3.28,1xBet,1.42,2.75,1xBet,2.97,1.37,1xBet,6.84,1.09,1xBet,1.05,9.0,1xBet,1.31,3.25,1xBet,2.11,1.73,1xBet,3.43,1.29,1xBet,6.84,1.09,1xBet,1.87,1.87,1xBet,1.31,1.29,1.69,1xBet,9.0,1xBet,7.0,1xBet,9.0,1xBet,6.5,1xBet,9.5,1xBet,15.0,1xBet,9.0,1xBet,12.0,1xBet,15.0,1xBet,17.0,1xBet,34.0,1xBet,17.0,1xBet,26.0,1xBet,29.0,1xBet,34.0,1xBet,8.5,1.05,1xBet,8.21,1.08,1xBet,3.82,1.26,1xBet,2.98,1.39,,0.0,0.0,,0.0,0.0,1xBet,1.1,6.94,1xBet,1.08,8.31,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.51,0.49,,,,,,,,,,,5.0,7.0,2.0,5.0,3.0,2.0,,,,,,,,,,,,,4.0,2.0,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.55,0.45,3.0,7.0,1.0,5.0,2.0,2.0,,,3.0,2.0,,,,,,,,,,,,,,,0.47,0.53,2.0,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,
GbqUAHCO,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,22/03/2026,11:00,Round 13,Da Nang,Cong An Ha Noi,0,1,[],[68],1xBet,6.53,2.41,1.84,1xBet,7.55,4.31,1.42,1xBet,1.29,3.4,1xBet,2.4,1.54,1xBet,5.54,1.13,1xBet,1.02,12.3,1xBet,1.19,4.33,1xBet,1.69,2.1,1xBet,2.65,1.45,1xBet,4.7,1.17,1xBet,1.93,1.82,1xBet,2.76,1.2,1.07,1xBet,13.0,1xBet,19.0,1xBet,7.0,1xBet,8.0,1xBet,41.0,1xBet,7.0,1xBet,21.0,1xBet,8.5,1xBet,17.0,1xBet,81.0,1xBet,9.0,1xBet,51.0,1xBet,11.0,1xBet,51.0,1xBet,23.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1xBet,2.22,1.62,1xBet,1.76,2.07,1xBet,1.43,2.85,1xBet,1.3,3.53,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.51,0.49,,,,,,,,,,,9.0,9.0,6.0,6.0,3.0,3.0,,,,,,,,,,,,,3.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.52,0.0,5.0,0.0,4.0,0.0,1.0,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.54,0.46,9.0,4.0,6.0,2.0,3.0,2.0,,,2.0,0.0,1.0,2.0,,,,,,,,
OvKPIFMa,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,15/03/2026,12:15,Round 16,Ho Chi Minh,PVF-CAND,1,0,[76],[],1xBet,2.41,2.09,4.61,1xBet,1.84,3.57,4.08,1xBet,1.41,2.77,1xBet,2.83,1.4,1xBet,6.65,1.09,1xBet,1.05,8.5,1xBet,1.31,3.27,1xBet,2.06,1.77,1xBet,3.34,1.3,1xBet,6.27,1.1,1xBet,1.89,1.85,1xBet,1.22,1.27,1.91,1xBet,8.5,1xBet,6.5,1xBet,10.0,1xBet,7.0,1xBet,8.0,1xBet,21.0,1xBet,8.5,1xBet,14.0,1xBet,17.0,1xBet,14.0,1xBet,50.0,1xBet,15.0,1xBet,35.0,1xBet,30.0,1xBet,40.0,1xBet,7.3,1.05,1xBet,6.51,1.06,1xBet,3.17,1.29,1xBet,2.47,1.46,,0.0,0.0,,0.0,0.0,1xBet,1.05,7.3,1xBet,1.03,8.14,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.51,0.49,,,,,,,,,,,20.0,11.0,7.0,3.0,13.0,8.0,,,,,,,,,,,,,7.0,7.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.57,7.0,5.0,3.0,0.0,4.0,5.0,,,1.0,2.0,,,,,,,,,,,,,,,0.59,0.41,13.0,6.0,4.0,3.0,9.0,3.0,,,6.0,5.0,1.0,2.0,,,,,,,,
d6XWGgiC,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,15/03/2026,12:15,Round 16,Viettel,Hai Phong,1,0,[60],[],1xBet,1.94,2.37,5.81,1xBet,1.51,4.29,5.72,1xBet,1.31,3.27,1xBet,2.37,1.54,1xBet,5.15,1.14,1xBet,1.02,11.0,1xBet,1.21,4.2,1xBet,1.65,2.16,1xBet,2.53,1.49,1xBet,4.34,1.19,1xBet,1.72,2.05,1xBet,1.13,1.2,2.46,1xBet,10.5,1xBet,8.5,1xBet,17.0,1xBet,8.5,1xBet,8.0,1xBet,30.0,1xBet,8.5,1xBet,17.0,1xBet,16.0,1xBet,11.0,1xBet,90.0,1xBet,11.0,1xBet,40.0,1xBet,22.0,1xBet,40.0,1xBet,4.46,1.15,1xBet,3.7,1.22,1xBet,2.38,1.49,1xBet,1.8,1.86,,0.0,0.0,,0.0,0.0,1xBet,1.01,9.7,1xBet,1.02,9.1,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.52,0.48,,,,,,,,,,,12.0,9.0,4.0,4.0,8.0,5.0,,,,,,,,,,,,,6.0,2.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.51,8.0,4.0,2.0,2.0,6.0,2.0,,,6.0,0.0,1.0,3.0,,,,,,,,,,,,,0.55,0.45,4.0,5.0,2.0,2.0,2.0,3.0,,,0.0,2.0,2.0,0.0,,,,,,,,
jRLHKyhm,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,14/03/2026,11:00,Round 16,Binh Duong,Hong Linh Ha Tinh,2,0,"[70, 86]",[],1xBet,3.26,1.96,3.41,1xBet,2.61,3.13,2.74,1xBet,1.5,2.5,1xBet,3.43,1.29,1xBet,8.54,1.05,1xBet,1.07,7.5,1xBet,1.45,2.63,1xBet,2.4,1.54,1xBet,4.23,1.2,1xBet,8.54,1.05,1xBet,2.11,1.68,1xBet,1.43,1.34,1.46,1xBet,7.5,1xBet,6.5,1xBet,7.0,1xBet,6.0,1xBet,11.0,1xBet,11.0,1xBet,11.0,1xBet,11.0,1xBet,17.0,1xBet,23.0,1xBet,26.0,1xBet,23.0,1xBet,23.0,1xBet,41.0,1xBet,41.0,,0.0,0.0,,0.0,0.0,1xBet,5.9,1.13,1xBet,4.7,1.19,,0.0,0.0,,0.0,0.0,1xBet,1.19,4.7,1xBet,1.13,5.9,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.53,0.47,,,,,,,,,,,17.0,11.0,6.0,7.0,11.0,4.0,,,,,,,,,,,,,4.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.41,7.0,3.0,0.0,1.0,7.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,0.47,0.53,10.0,8.0,6.0,6.0,4.0,2.0,,,3.0,1.0,1.0,1.0,,,,,,,,
